Exp,Pedi,Repl,Harvest,plantHt,earHt,testWt,plotWt,Yield,StatID,Year,Month,tempMin,tempMax,tempMean,tempMedian,dewMin,dewMax,dewMean,dewMedian,humidMin,humidMax,humidMean,humidMedian,solarMin,solarMax,solarMean,solarMedian,rainMin,rainMax,rainMean,rainMedian,windSpdMin,windSpdMax,windSpdMean,windSpdMedian,windDirMin,windDirMax,windDirMean,windDirMedian,windGustMin,windGustMax,windGustMean,windGustMedian,soilTempMin,soilTempMax,soilTempMean,soilTempMedian,soilMoistMin,soilMoistMax,soilMoistMean,soilMoistMedian
OHH1,GEMN-0192/PHB47,2,10/17/2015,216,91,56.7,24.7,173.61239551687,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0113/PHZ51,1,10/17/2015,274,132,63.8,27.1,183.60742509763,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0142/PHZ51,1,10/17/2015,279,117,60,25.6,177.42466263245,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0146/LH82,1,10/17/2015,229,104,58.2,27.3,186.97292298266,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0146/PHZ51,2,10/17/2015,292,122,62,32.6,223.53844790083,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0147/PHZ51,1,10/17/2015,274,127,60.6,24.1,164.66228225004,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0148/LH82,1,10/17/2015,221,117,60.4,22,146.35374464304,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0148/PHZ51,1,10/17/2015,262,130,59.3,23.7,165.4199897729,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0149/LH82,2,10/17/2015,234,109,60.2,27.9,185.60315797913,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0150/LH82,1,10/17/2015,224,117,59,27.6,183.38158570637,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0150/PHZ51,1,10/17/2015,264,117,58.9,27.9,186.2880404809,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0150/PHZ51,2,10/17/2015,277,127,59.5,25.1,169.03014699847,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0162/LH82,2,10/17/2015,221,81,58.8,28.7,185.99346736186,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0162/PHZ51,1,10/17/2015,282,119,60.2,25,171.83431944,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0163/LH82,1,10/17/2015,257,119,60.3,30.3,204.5442095334,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0163/PHZ51,1,10/17/2015,287,160,60.4,27.4,188.55461698018,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0163/PHZ51,2,10/17/2015,300,145,61.7,26.8,185.08356372749,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0182/LH82,1,10/17/2015,231,114,60,27.7,186.31258824082,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,GEMS-0182/PHZ51,2,10/17/2015,239,122,59.9,26.9,186.65462036237,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LG SEEDS 5618STXRIB,1,10/17/2015,231,104,61.1,34.5,230.0738798502,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LG SEEDS 5618STXRIB,2,10/17/2015,216,97,59.6,31.9,211.16883167714,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH132/LH51,1,10/17/2015,267,119,60.4,27.1,179.61595933464,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH132/LH51,2,10/17/2015,251,122,60.2,29.7,194.4182585664,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH132/LH82,2,10/17/2015,213,89,60.6,24.1,157.7602704192,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH145/LH82,1,10/17/2015,229,114,61,23.5,164.98549442232,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH145/PHZ51,1,10/17/2015,282,140,62.4,23.7,166.38962628974,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH162/PHB47,2,10/17/2015,203,91,62.8,20.1,141.44419265904,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH195/LH185,1,10/17/2015,246,112,59.2,25.5,177.357565422,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH195/LH185,1,10/17/2015,239,109,58.9,26.7,183.9560032885,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH195/PHZ51,1,10/17/2015,262,109,60.3,22.9,159.46143018166,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH195/PHZ51,2,10/17/2015,279,132,62.1,26.2,178.79606415331,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH195/TX777,1,10/17/2015,272,117,61.8,24.1,167.81748765842,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH195/TX777,2,10/17/2015,249,119,62,24.8,169.03914784378,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH198/CGR01,1,10/17/2015,241,107,62.3,27.1,188.26413515446,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH198/CGR01,2,10/17/2015,229,102,62.8,24.2,165.93958402454,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH198/PHZ51,1,10/17/2015,269,122,60.9,24.6,170.69530337971,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH198/PHZ51,2,10/17/2015,262,109,62.1,24.6,170.49401174837,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH212HT/LH195,1,10/17/2015,264,124,59.5,25.8,169.52192045554,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH212HT/LH195,2,10/17/2015,267,135,60,29.4,196.06295848104,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH38/LH195,2,10/17/2015,218,94,58.3,20.8,141.09397795085,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH38/PHB47,1,10/17/2015,231,99,58.9,19.2,135.89639891712,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH61/LH195,1,10/17/2015,231,97,59.5,20.5,139.72994075796,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH61/PHB47,2,10/17/2015,216,112,62,19.6,137.44454430941,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH74/PHG35,1,10/17/2015,226,114,59.5,19.6,139.20870998899,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH74/PHM49,1,10/17/2015,226,109,61.3,17.4,122.72898049603,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH74/PHM49,2,10/17/2015,239,114,62,23,160.53416729016,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH74/PHN82,1,10/17/2015,244,112,59.9,15.8,111.70212673997,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH74/PHN82,2,10/17/2015,224,102,60.6,18.9,133.30906502155,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH74/TX205,1,10/17/2015,246,114,56.4,19.5,138.49846146864,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH82_PH207-10/PHB47,2,10/17/2015,193,91,61,19.8,138.03696358214,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH82_PH207-11/PHB47,2,10/17/2015,234,109,60.4,20.9,145.70568378115,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH82_PH207-12/PHB47,1,10/17/2015,218,89,62,20.7,143.12571421356,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH82_PH207-13/PHB47,1,10/17/2015,193,86,62,20.5,142.74931522812,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH82_PH207-15/PHB47,2,10/17/2015,241,107,60.7,22.1,153.34821970291,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH82_PH207-16/PHB47,2,10/17/2015,216,91,61.3,18.3,127.87910052725,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH82_PH207-18/PHB47,1,10/17/2015,239,99,58.1,19,134.79174972072,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
OHH1,LH82_PH207-2/PHB47,1,10/17/2015,241,107,61.1,21.7,152.3483076155,800,2015,8,16.06,30.33,25.099625668449196,26,9.83,24.11,17.82144385026738,17.67,35.9,99.7,66.35133689839572,64.7,0,1057,541.5187165775401,561,0,4.826,0.09508021390374331,0,0.45,2.24,0.6724064171122995,0.45,73,271,174.2941176470588,192,1.34,5.81,2.9033155080213904,2.68,17.72,23.33,20.983475935828878,21.17,13.4,18.7,15.010695187165775,14.1
